Product_Name,Brand,Current_Price,Original_Price,Discount(%),Rating,Ratings count,Reviews Count,Platform,Category,Product_URL,Scrape_Date,Storage
"Dell Inspiron 15 With Backlit Keyboard, Intel Core I5 13Th Gen 1334U - (8 Gb/512 Gb Ssd/Windows 11 Hom...",Dell,49990,66472,0.24,4.2,823,44,Flipkart,laptops,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMHYGBZZNWXZXZE&lid=LSTCOMHYGBZZNWXZXZENJ3WQN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMHYGBZZNWXZXZE.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
"Asus Vivobook 15, With Backlit Keyboard, Intel Core I5 12Th Gen 1235U - (8 Gb/512 Gb Ssd/Windows 11 Ho...",Asus,43800,69990,0.37,4.3,79,5,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj520ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMH2D4GHZZGSHDP&lid=LSTCOMH2D4GHZZGSHDPONFHMH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMH2D4GHZZGSHDP.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I5 14Th Gen) Intel Core 5 (Series 2) 210H - (16 Gb/512 Gb Ssd/Wi...,Motorola,59990,93690,0.35,4.3,501,59,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTLX2QLL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=en_f8_e4ThkXTpX4FCKKqXP-WDad7Axh94xWqHoCS5ryqgZDrHfxOdWi0sPt98fmVaxS9XvuKSs5Cx9x_j_TYpK1fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire 3 Spin 14 Intel Core I3 13Th Gen N305 - (8 Gb/512 Gb Ssd/Windows 11 Home) A3Sp14-31Pt-3554...,Acer,44990,55999,0.19,4.2,107,8,Flipkart,laptops,https://www.flipkart.com/acer-aspire-3-spin-14-intel-core-i3-13th-gen-n305-8-gb-512-gb-ssd-windows-11-home-a3sp14-31pt-3554-thin-light-laptop/p/itm3adc9b4b7ed0d?pid=COMGTG7YFSFDZHH9&lid=LSTCOMGTG7YFSFDZHH95EWADU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMGTG7YFSFDZHH9.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ssd/Windows 11 Home) V15 G4 Thin And Light Laptop,Lenovo,42999,62100,0.3,4.3,341,26,Flipkart,laptops,https://www.flipkart.com/lenovo-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-v15-g4-thin-light-laptop/p/itm0ed77e73122ed?pid=COMHFEJKB4ENJGYN&lid=LSTCOMHFEJKB4ENJGYNLDEFE0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMHFEJKB4ENJGYN.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Dell 15 Intel Core I3 13Th Gen 1305U - (16 Gb/512 Gb Ssd/Windows 11 Home) Ovn353025001Ring1O Thin And ...,Dell,40490,44855,0.09,4,80,6,Flipkart,laptops,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-ovn353025001ring1o-thin-light-laptop/p/itmb007cf7efac41?pid=COMHD99W94EPN2H2&lid=LSTCOMHD99W94EPN2H28GBQQL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMHD99W94EPN2H2.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire Intel Core I5 12Th Gen 12450H - (12 Gb/512 Gb Ssd/Windows 11 Home) Al15-52H Thin And Light...,Acer,47990,59990,0.2,4.1,1206,124,Flipkart,laptops,https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-12-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4MRQZEJEH&lid=LSTCOMH59E4MRQZEJEHZ9JQUS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMH59E4MRQZEJEH.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Dell 15 Intel Core I5 13Th Gen - (16 Gb/512 Gb Ssd/Windows 11 Home) 3530 Laptop,Dell,51990,64874,0.19,3.7,37,3,Flipkart,laptops,https://www.flipkart.com/dell-15-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-3530-laptop/p/itmb64cf1a274cac?pid=COMHBG6HU7GJGR8G&lid=LSTCOMHBG6HU7GJGR8GHOAPFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMHBG6HU7GJGR8G.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) A324-51 Thin And Light Laptop,Acer,31990,47990,0.33,4.2,3949,299,Flipkart,laptops,https://www.flipkart.com/acer-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMH28U4QHJGSTV5&lid=LSTCOMH28U4QHJGSTV5MTLMNB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMH28U4QHJGSTV5.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire 15 Metal Body (I5 14Th Gen) Intel Core 5 120U - (16 Gb/512 Gb Ssd/Windows 11 Home) A15-51M...,Acer,47990,74999,0.36,4.3,18,4,Flipkart,laptops,https://www.flipkart.com/acer-aspire-15-metal-body-i5-14th-gen-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-a15-51m-notebook/p/itmd244370fb8b97?pid=COMH3BHHCPGATMZK&lid=LSTCOMH3BHHCPGATMZKJXIFDE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMH3BHHCPGATMZK.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
"Asus Vivobook 15, With Backlit Keyboard, Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Ho...",Asus,35990,54990,0.34,4.3,6827,498,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMGT2ZXC24MFNFA.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook Go 15 (2025) With Office 2024 + M365 Basic* Intel Core I3 N305 - (8 Gb/512 Gb Ssd/Window...,Asus,30990,43990,0.29,4.3,286,24,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-go-15-2025-office-2024-m365-basic-intel-core-i3-n305-8-gb-512-gb-ssd-windows-11-home-e1504ga-nj3322ws-thin-light-laptop/p/itm7c61e5b1e0a61?pid=COMH9SJ9ZVTH69GM&lid=LSTCOMH9SJ9ZVTH69GMYO91EO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMH9SJ9ZVTH69GM.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Msi Modern 15 Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) Modern 15 B12Mo Busines...,Msi,33990,48990,0.3,4.1,124,8,Flipkart,laptops,https://www.flipkart.com/msi-modern-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b12mo-business-laptop/p/itm60c14709fdf3b?pid=COMHYWTJHENNCRGX&lid=LSTCOMHYWTJHENNCRGXEJC0WA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMHYWTJHENNCRGX.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Infinix Gt Book Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia...,Infinix,53990,99990,0.46,4.3,654,100,Flipkart,laptops,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44DKVFUFVS&lid=LSTCOMHYS44DKVFUFVS2KZG86&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=b478c4aa-3ee7-4b3e-8611-b67f4e2a0dc3.COMHYS44DKVFUFVS.SEARCH&ppt=sp&ppn=sp&ssid=l0jc618byo0000001756305388686&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Expertbook P1 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home) P1503Cva-S71042W...,Asus,68990,99990,0.31,4.3,270,26,Flipkart,laptops,https://www.flipkart.com/asus-expertbook-p1-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71042ws-thin-light-laptop/p/itmaaf79b8a24f17?pid=COMH8Z2QK37PNMFZ&lid=LSTCOMH8Z2QK37PNMFZYXNPS4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMH8Z2QK37PNMFZ.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp 255 G10 Amd Athlon Dual Core 7120U - (8 Gb/256 Gb Ssd/Windows 11 Home) 255 G10 Thin And Light Lapto...,Hp,22390,30336,0.26,4.1,85,7,Flipkart,laptops,https://www.flipkart.com/hp-255-g10-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm0994d96e22416?pid=COMHBCNY8DX2T7HY&lid=LSTCOMHBCNY8DX2T7HYDL4QD7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMHBCNY8DX2T7HY.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Expertbook P1 Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home) P1503Cva-S70611W...,Asus,58990,89990,0.34,4.3,919,80,Flipkart,laptops,https://www.flipkart.com/asus-expertbook-p1-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s70611ws-thin-light-laptop/p/itmf788da016f665?pid=COMH8Z2QRZVVN2RZ&lid=LSTCOMH8Z2QRZVVN2RZ9WYQBV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_75&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMH8Z2QRZVVN2RZ.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook Go 15 Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Windows 11 Home) E1504Fa-Nj133Ws | ...,Asus,36990,50990,0.27,4.2,1265,83,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj133ws-e1504fa-nj522ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFHUHQE3XZ&lid=LSTCOMGMGXFHUHQE3XZZ87KJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_76&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMGMGXFHUHQE3XZ.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire 3 Intel Core I3 13Th Gen - (8 Gb/256 Gb Ssd/Windows 11 Home) A324-53 Thin And Light Laptop,Acer,28990,39990,0.27,4.2,2228,167,Flipkart,laptops,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-8-gb-256-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm58dc5baf51a9f?pid=COMH7NCZGUEHXDEN&lid=LSTCOMH7NCZGUEHXDENGYNLZA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_77&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMH7NCZGUEHXDEN.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire 3 Backlit Intel Core I5 12Th Gen 1235U - (16 Gb/512 Gb Ssd/Windows 11 Home) A324-51 Thin A...,Acer,34990,53000,0.33,4.1,3092,213,Flipkart,laptops,https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24RMZ8PUDTT&lid=LSTCOMHY24RMZ8PUDTT6GAEHA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_78&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMHY24RMZ8PUDTT.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
"Asus Vivobook S15 Oled Powered Copilot + Pc, Ai Pc, Full Metal Body, Snapdragon X Plus - (16 Gb/1 Tb S...",Asus,71990,128990,0.44,4.2,30,3,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-s15-oled-powered-copilot-pc-ai-full-metal-body-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-s5507qa-ma551ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZ64HJFXKG&lid=LSTCOMHFCBZ64HJFXKGCL0GEN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_79&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMHFCBZ64HJFXKG.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15S-Fy5004Tu Thin And Light Lapto...,Hp,37599,54539,0.31,4.2,1825,97,Flipkart,laptops,https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-15s-fy5004tu-thin-light-laptop/p/itm2977a9ca00317?pid=COMGQY48KGHRAF3B&lid=LSTCOMGQY48KGHRAF3B2YXEKR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_80&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMGQY48KGHRAF3B.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I5 14Th Gen) Intel Core 5 (Series 2) 210H - (16 Gb/512 Gb Ssd/Wi...,Motorola,59990,93690,0.35,4.3,501,59,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm9a50f9400e0e0?pid=COMHAUZWVNJSFAMN&lid=LSTCOMHAUZWVNJSFAMNDNPDD5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_81&otracker=search&fm=organic&iid=en_ea9DxUvcjFLsZzcZFj1R9OgURkn8SmgN8bHQ0ixG-Y8Repc901WxFem9vVW2j8U6vBFUcZYqdE91Gt6kFUkguPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo Ideapad Slim 3 Next Gen Ai Pc Wuxga Ips Copilot + Pc Qualcomm Snapdragon X - (16 Gb/512 Gb Ssd/...,Lenovo,59990,93490,0.35,4.3,16,1,Flipkart,laptops,https://www.flipkart.com/lenovo-ideapad-slim-3-next-gen-ai-pc-wuxga-ips-copilot-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-15q8x10-thin-light-laptop/p/itm097ac7e15511b?pid=COMHDMJYDGBTMJXG&lid=LSTCOMHDMJYDGBTMJXG8XSMNX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_82&otracker=search&fm=organic&iid=en_ea9DxUvcjFLsZzcZFj1R9OgURkn8SmgN8bHQ0ixG-Y_3PgtU07e8gzMGXzjAl1eT8wav15GA4lUN9tNqxJnzZvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo Intel Core I7 12Th Gen 1255U - (16 Gb/512 Gb Ssd/Windows 11 Home) V15 G3 Iap Thin And Light Lap...,Lenovo,49890,89990,0.44,4.1,1560,130,Flipkart,laptops,https://www.flipkart.com/lenovo-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-v15-g3-iap-thin-light-laptop/p/itm930d2b10f8362?pid=COMGTVXCHXKNHYY2&lid=LSTCOMGTVXCHXKNHYY2JUKW7Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_83&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMGTVXCHXKNHYY2.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp 15 Intel Core 3 14Th Gen 100U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd1253Tu/ 15-Fd1225Tu Thin And...,Hp,35990,50843,0.29,4,236,13,Flipkart,laptops,https://www.flipkart.com/hp-15-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-15-fd1225tu-thin-light-laptop/p/itm09491ad4135b2?pid=COMHBFRJDZSGPFKZ&lid=LSTCOMHBFRJDZSGPFKZ5NBL2S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_84&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMHBFRJDZSGPFKZ.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Dell Intel Core I3 13Th Gen 1305U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3530 Thin And Light Lap...,Dell,36290,56870,0.36,4.2,388,31,Flipkart,laptops,https://www.flipkart.com/dell-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMGWFY5XBAQKMGP&lid=LSTCOMGWFY5XBAQKMGPVXUEGT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_85&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMGWFY5XBAQKMGP.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Swift Neo Oled Ai Pc Intel Core Ultra 5 115U - (16 Gb/1 Tb Ssd/Windows 11 Home) Un.35Gsi.007 Thin...,Acer,58990,104999,0.43,4,321,41,Flipkart,laptops,https://www.flipkart.com/acer-swift-neo-oled-ai-pc-intel-core-ultra-5-115u-16-gb-1-tb-ssd-windows-11-home-un-35gsi-007-thin-light-laptop/p/itm73c288e17d1c3?pid=COMHDF2C8MV4EURQ&lid=LSTCOMHDF2C8MV4EURQIF3X07&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_4_86&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMHDF2C8MV4EURQ.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
"Asus Vivobook S14 (2025) With Office 2024 + M365 Basic*, Metallic Design, Copilot+ Pc Qualcomm Snapdra...",Asus,67990,92990,0.26,4.4,31,1,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp020ws-thin-light-laptop/p/itm4be832c0c07b8?pid=COMH9SJ9VPQXUK6T&lid=LSTCOMH9SJ9VPQXUK6TMHCHDN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_87&otracker=search&fm=organic&iid=en_ea9DxUvcjFLsZzcZFj1R9OgURkn8SmgN8bHQ0ixG-Y-bEc14iCnv8ebzEwi6uXc4JPktNvYqd1_z93DXcJYUNPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I5 14Th Gen) Intel Core 5 (Series 2) 210H - (16 Gb/512 Gb Ssd/Wi...,Motorola,59990,93690,0.35,4.3,501,59,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTLX2QLL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_88&otracker=search&fm=organic&iid=en_ea9DxUvcjFLsZzcZFj1R9OgURkn8SmgN8bHQ0ixG-Y83kZ66Li-k_DmZO66Gc2xuS9XvuKSs5Cx9x_j_TYpK1fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo Ideapad Slim 3 Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Iah8 Thin A...,Lenovo,50947,72000,0.29,3.9,44,4,Flipkart,laptops,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGX2XUHXRRPTG9&lid=LSTCOMGX2XUHXRRPTG9KDQETR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_89&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMGX2XUHXRRPTG9.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp Intel Core I5 12Th Gen 1235U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15S-Fq5330Tu|15-Fd0111Tu Thin And...,Hp,50100,70503,0.28,4.3,7844,366,Flipkart,laptops,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMROS5NS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_90&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMGXNZGJV3MEMWM.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook 15 Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) X1504Za-Nj342Ws Thi...,Asus,37990,54990,0.3,4.3,6827,498,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj342ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH3BKW6EQAZAWC&lid=LSTCOMH3BKW6EQAZAWC9GIXRZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_91&otracker=search&fm=organic&iid=798b7258-f574-41ca-9b23-9696e41f7a7c.COMH3BKW6EQAZAWC.SEARCH&ppt=sp&ppn=sp&ssid=ux3wm6asts0000001756305400111&qH=c06ea84a1e3dc3c6,27-08-2025,
